city,timestamp,temperature,season
New York,2010-10-12,16.323611326243334,autumn
New York,2010-10-13,12.147584087789468,autumn
New York,2010-10-14,19.67263706744993,autumn
New York,2010-10-15,15.851145117008334,autumn
New York,2010-10-16,9.975886242449763,autumn
New York,2010-10-17,15.404995271939017,autumn
New York,2010-10-18,16.712789061187838,autumn
New York,2010-10-19,7.410584789366004,autumn
New York,2010-10-20,11.652358274667431,autumn
New York,2010-10-21,6.308715024447398,autumn
New York,2010-10-22,11.342656147661813,autumn
New York,2010-10-23,11.941854994184325,autumn
New York,2010-10-24,8.948176630770401,autumn
New York,2010-10-25,12.186013300253165,autumn
New York,2010-10-26,27.009671480943567,autumn
New York,2010-10-27,18.96835339581578,autumn
New York,2010-10-28,5.290543503655888,autumn
New York,2010-10-29,14.140731921766703,autumn
New York,2010-10-30,16.479882513646636,autumn
New York,2010-10-31,20.190020404615957,autumn
New York,2010-11-01,14.403354502122314,autumn
New York,2010-11-02,14.144491518127285,autumn
New York,2010-11-03,16.798718016520915,autumn
New York,2010-11-04,13.259032025923506,autumn
New York,2010-11-05,17.822859426111627,autumn
New York,2010-11-06,27.963620612147274,autumn
New York,2010-11-07,10.487475024205851,autumn
New York,2010-11-08,24.292676306946415,autumn
New York,2010-11-09,15.21778102942009,autumn
New York,2010-11-10,19.232405737034156,autumn
New York,2010-11-11,22.914829974971774,autumn
New York,2010-11-12,15.854901131923715,autumn
New York,2010-11-13,16.162767877116938,autumn
New York,2010-11-14,18.2428213854224,autumn
New York,2010-11-15,16.0309201562843,autumn
New York,2010-11-16,24.826938660533678,autumn
New York,2010-11-17,19.806218054687214,autumn
New York,2010-11-18,16.877547983942204,autumn
New York,2010-11-19,24.39562231164289,autumn
New York,2010-11-20,21.30179467350029,autumn
New York,2010-11-21,12.32874034093445,autumn
New York,2010-11-22,12.039129949175694,autumn
New York,2010-11-23,12.77408706440871,autumn
New York,2010-11-24,14.023348579876622,autumn
New York,2010-11-25,19.24148311896569,autumn
New York,2010-11-26,28.95287288210387,autumn
New York,2010-11-27,10.848606041458009,autumn
New York,2010-11-28,13.17170636896889,autumn
New York,2010-11-29,19.402269830686233,autumn
New York,2010-11-30,18.570644507959603,autumn
New York,2010-12-01,-0.3307910201232913,winter
New York,2010-12-02,3.3390402519968037,winter
New York,2010-12-03,-10.42271069505048,winter
New York,2010-12-04,8.051658678360699,winter
New York,2010-12-05,0.1912356478429969,winter
New York,2010-12-06,2.0917817458554726,winter
New York,2010-12-07,-1.1648888069114491,winter
New York,2010-12-08,-0.5365217950347221,winter
New York,2010-12-09,-12.16877478043177,winter
New York,2010-12-10,-9.892642992144225,winter
New York,2010-12-11,-0.97832446869958,winter
New York,2010-12-12,8.205364568231898,winter
New York,2010-12-13,5.232713561531219,winter
New York,2010-12-14,4.08852928428581,winter
New York,2010-12-15,2.6207278872454554,winter
New York,2010-12-16,-2.579332509024873,winter
New York,2010-12-17,4.278203250699637,winter
New York,2010-12-18,-2.0080745255630106,winter
New York,2010-12-19,-6.210976927501378,winter
New York,2010-12-20,5.726652764427163,winter
New York,2010-12-21,-0.6744766991929916,winter
New York,2010-12-22,-2.451608557885254,winter
New York,2010-12-23,-3.8261159689955577,winter
New York,2010-12-24,-6.27068968292157,winter
New York,2010-12-25,-8.706882077751532,winter
New York,2010-12-26,-2.0193705428330686,winter
New York,2010-12-27,-7.4286237995622635,winter
New York,2010-12-28,0.9727770179663343,winter
New York,2010-12-29,-5.105281794537686,winter
New York,2010-12-30,-4.507837669743015,winter
New York,2010-12-31,6.230326735818239,winter
New York,2011-01-01,-3.0133708022176577,winter
New York,2011-01-02,-4.753013249213382,winter
New York,2011-01-03,7.988072812335631,winter
New York,2011-01-04,-4.454769334450544,winter
New York,2011-01-05,-6.032073861909879,winter
New York,2011-01-06,-2.3761251335561835,winter
New York,2011-01-07,-4.3901224800397545,winter
New York,2011-01-08,4.6466320247940915,winter
New York,2011-01-09,3.866676007054732,winter
New York,2011-01-10,12.849145289934427,winter
New York,2011-01-11,-0.6981680213681163,winter
New York,2011-01-12,-0.42596283692981274,winter
New York,2011-01-13,-4.675053148438238,winter
New York,2011-01-14,7.176837726371469,winter
New York,2011-01-15,-5.063772605693338,winter
New York,2011-01-16,3.215038390532803,winter
New York,2011-01-17,-3.7330745880909957,winter
New York,2011-01-18,4.886809486680192,winter
New York,2011-01-19,-6.94282779600362,winter
New York,2011-01-20,-8.829120212667904,winter
New York,2011-01-21,7.95989806484037,winter
New York,2011-01-22,-2.829663676553557,winter
New York,2011-01-23,0.14967517328354657,winter
New York,2011-01-24,-1.694546011330365,winter
New York,2011-01-25,-0.8479853418584389,winter
New York,2011-01-26,-1.0344721076561036,winter
New York,2011-01-27,8.433144819085824,winter
New York,2011-01-28,5.0690752153156495,winter
New York,2011-01-29,3.4624195837077054,winter
New York,2011-01-30,1.5651572955823014,winter
New York,2011-01-31,1.0347390229906201,winter
New York,2011-02-01,-4.00310104719906,winter
New York,2011-02-02,2.029045768654293,winter
New York,2011-02-03,-2.3874410794266208,winter
New York,2011-02-04,4.614601204398198,winter
New York,2011-02-05,-4.608974770480537,winter
New York,2011-02-06,8.983025312184985,winter
New York,2011-02-07,-9.446825614302682,winter
New York,2011-02-08,-4.500700672687891,winter
New York,2011-02-09,0.6597010169655377,winter
New York,2011-02-10,4.692196106938146,winter
New York,2011-02-11,-5.595346347477911,winter
New York,2011-02-12,5.6611101276128615,winter
New York,2011-02-13,-0.12590951042365173,winter
New York,2011-02-14,0.9574208863385519,winter
New York,2011-02-15,1.7109591612165975,winter
New York,2011-02-16,3.2137267182088634,winter
New York,2011-02-17,2.7615873917427165,winter
New York,2011-02-18,3.354427739678518,winter
New York,2011-02-19,7.259055252121465,winter
New York,2011-02-20,5.8574099217759485,winter
New York,2011-02-21,7.450559104919502,winter
New York,2011-02-22,1.0612897484903925,winter
New York,2011-02-23,0.021277277395776464,winter
New York,2011-02-24,0.43791162169342446,winter
New York,2011-02-25,-6.818245597565097,winter
New York,2011-02-26,-1.769028344069221,winter
New York,2011-02-27,-0.294919533386659,winter
New York,2011-02-28,1.7995815095710355,winter
New York,2011-03-01,12.581648889620098,spring
New York,2011-03-02,18.187491612666193,spring
New York,2011-03-03,12.66857604586988,spring
New York,2011-03-04,9.300938303405195,spring
New York,2011-03-05,15.127153859540828,spring
New York,2011-03-06,7.579437168323981,spring
New York,2011-03-07,11.610977491623263,spring
New York,2011-03-08,-7.283597539777724,spring
New York,2011-03-09,9.078214303617893,spring
New York,2011-03-10,14.187335845560293,spring
New York,2011-03-11,15.131380827267401,spring
New York,2011-03-12,12.114632151533161,spring
New York,2011-03-13,5.998926676608779,spring
New York,2011-03-14,7.246263554742606,spring
New York,2011-03-15,13.821380431417523,spring
New York,2011-03-16,14.28075573726827,spring
New York,2011-03-17,14.182319348457312,spring
New York,2011-03-18,20.16884948209413,spring
New York,2011-03-19,3.0146457235480426,spring
New York,2011-03-20,9.12581986125217,spring
New York,2011-03-21,9.639175111201387,spring
New York,2011-03-22,13.132926392724054,spring
New York,2011-03-23,7.447521638825847,spring
New York,2011-03-24,8.442215626979689,spring
New York,2011-03-25,6.863280709937097,spring
New York,2011-03-26,17.55323974059283,spring
New York,2011-03-27,15.667705135665454,spring
New York,2011-03-28,19.183816976199335,spring
New York,2011-03-29,17.706482687397042,spring
New York,2011-03-30,3.7111473102702366,spring
New York,2011-03-31,2.536834907012521,spring
New York,2011-04-01,7.762138753036438,spring
New York,2011-04-02,4.514369744139689,spring
New York,2011-04-03,12.649565721415016,spring
New York,2011-04-04,9.020382570720232,spring
New York,2011-04-05,10.429821981138955,spring
New York,2011-04-06,6.157001856332746,spring
New York,2011-04-07,13.04232978593215,spring
New York,2011-04-08,6.630434015037716,spring
New York,2011-04-09,7.44120598330702,spring
New York,2011-04-10,4.196921664110041,spring
New York,2011-04-11,11.050444298693927,spring
New York,2011-04-12,11.18172566938509,spring
New York,2011-04-13,8.589721917000478,spring
New York,2011-04-14,1.8935335476974535,spring
New York,2011-04-15,12.864240907140653,spring
New York,2011-04-16,12.956189894220888,spring
New York,2011-04-17,10.262407184522578,spring
New York,2011-04-18,18.184777490180032,spring
New York,2011-04-19,13.760328257289359,spring
New York,2011-04-20,9.08001477473189,spring
New York,2011-04-21,12.02597800184223,spring
New York,2011-04-22,17.152644217426836,spring
New York,2011-04-23,7.893087740309004,spring
New York,2011-04-24,7.553866492452199,spring
New York,2011-04-25,15.169679749359936,spring
New York,2011-04-26,8.54017324344068,spring
New York,2011-04-27,16.840271762740453,spring
New York,2011-04-28,8.355717188828793,spring
New York,2011-04-29,9.277351809794734,spring
New York,2011-04-30,10.202377189718991,spring
New York,2011-05-01,4.005689957603188,spring
New York,2011-05-02,6.698432363152003,spring
New York,2011-05-03,13.658531937311379,spring
New York,2011-05-04,10.080656106633132,spring
New York,2011-05-05,17.392715309142186,spring
New York,2011-05-06,14.517532733364353,spring
New York,2011-05-07,16.025474737520856,spring
New York,2011-05-08,7.154674035462801,spring
New York,2011-05-09,6.1387510161443055,spring
New York,2011-05-10,10.295279953359822,spring
New York,2011-05-11,12.801891126649586,spring
New York,2011-05-12,7.984785759657303,spring
New York,2011-05-13,8.673516377570225,spring
New York,2011-05-14,15.260334523882484,spring
New York,2011-05-15,13.041429176613539,spring
New York,2011-05-16,17.165598418873305,spring
New York,2011-05-17,11.069743842658626,spring
New York,2011-05-18,7.981031002738181,spring
New York,2011-05-19,15.610432980327424,spring
New York,2011-05-20,15.658541835506945,spring
New York,2011-05-21,3.4281347863927856,spring
New York,2011-05-22,18.835711437087813,spring
New York,2011-05-23,2.3366465044869833,spring
New York,2011-05-24,8.03806338335711,spring
New York,2011-05-25,5.836043346271201,spring
New York,2011-05-26,6.5134115550113805,spring
New York,2011-05-27,6.885250043741489,spring
New York,2011-05-28,16.751465316212137,spring
New York,2011-05-29,9.752149639289534,spring
New York,2011-05-30,7.22906113245099,spring
New York,2011-05-31,6.290580190524248,spring
New York,2011-06-01,19.624806280298525,summer
New York,2011-06-02,33.68660632303707,summer
New York,2011-06-03,20.28197935412823,summer
New York,2011-06-04,24.011938671058797,summer
New York,2011-06-05,20.30525427215672,summer
New York,2011-06-06,24.324447306515665,summer
New York,2011-06-07,27.518955824325538,summer
New York,2011-06-08,23.34279261545648,summer
New York,2011-06-09,20.538764342906425,summer
New York,2011-06-10,29.066162286832068,summer
New York,2011-06-11,24.78941843580803,summer
New York,2011-06-12,30.844588507044335,summer
New York,2011-06-13,19.990093200347104,summer
New York,2011-06-14,28.711644841846823,summer
New York,2011-06-15,32.602337641951,summer
New York,2011-06-16,20.246714517877184,summer
New York,2011-06-17,37.3520761712728,summer
New York,2011-06-18,28.973285520514622,summer
New York,2011-06-19,26.272973242284465,summer
New York,2011-06-20,37.12859963606056,summer
New York,2011-06-21,23.350790089021498,summer
New York,2011-06-22,20.78559468252973,summer
New York,2011-06-23,23.260985333388128,summer
New York,2011-06-24,21.374408526416335,summer
New York,2011-06-25,21.879979360079965,summer
New York,2011-06-26,30.35331661700087,summer
New York,2011-06-27,19.294974350189218,summer
New York,2011-06-28,21.79067157363701,summer
New York,2011-06-29,18.604019974298424,summer
New York,2011-06-30,17.503276477968058,summer
New York,2011-07-01,26.44962588517099,summer
New York,2011-07-02,23.236154713585492,summer
New York,2011-07-03,26.04143295740321,summer
New York,2011-07-04,17.57111074085709,summer
New York,2011-07-05,22.171260442734486,summer
New York,2011-07-06,23.118785021173103,summer
New York,2011-07-07,24.199184634554715,summer
New York,2011-07-08,30.49709950966884,summer
New York,2011-07-09,20.01054661642038,summer
New York,2011-07-10,29.35041174792664,summer
New York,2011-07-11,16.178859595255194,summer
New York,2011-07-12,30.15539157355332,summer
New York,2011-07-13,12.276256201869186,summer
New York,2011-07-14,25.97336451414871,summer
New York,2011-07-15,31.234524663736995,summer
New York,2011-07-16,21.570805187574145,summer
New York,2011-07-17,26.868211556208635,summer
New York,2011-07-18,21.577552494322642,summer
New York,2011-07-19,17.403055333782245,summer
New York,2011-07-20,16.697243371297052,summer
New York,2011-07-21,15.170336658105466,summer
New York,2011-07-22,23.487998941600598,summer
New York,2011-07-23,17.54957962856826,summer
New York,2011-07-24,27.238092055226204,summer
New York,2011-07-25,25.933469390150034,summer
New York,2011-07-26,22.390858706388375,summer
New York,2011-07-27,29.02108832881554,summer
New York,2011-07-28,18.49326572181974,summer
New York,2011-07-29,8.762910057361808,summer
New York,2011-07-30,17.373789161119895,summer
New York,2011-07-31,28.865575022156772,summer
New York,2011-08-01,16.622679981202882,summer
New York,2011-08-02,20.576258156467592,summer
New York,2011-08-03,19.138424028529883,summer
New York,2011-08-04,24.2477448825754,summer
New York,2011-08-05,23.762418010275578,summer
New York,2011-08-06,23.3356274203876,summer
New York,2011-08-07,19.51980680101986,summer
New York,2011-08-08,24.351503139087423,summer
New York,2011-08-09,26.14149690409004,summer
New York,2011-08-10,33.42938461506511,summer
New York,2011-08-11,26.794009825325652,summer
New York,2011-08-12,26.19661058109485,summer
New York,2011-08-13,25.840470266692616,summer
New York,2011-08-14,25.843359504785827,summer
New York,2011-08-15,35.98041144800712,summer
New York,2011-08-16,27.926047354659975,summer
New York,2011-08-17,29.32416488519939,summer
New York,2011-08-18,29.76103522567559,summer
New York,2011-08-19,16.87834224481644,summer
New York,2011-08-20,32.33306952088221,summer
New York,2011-08-21,20.32918309189126,summer
New York,2011-08-22,24.239557772670366,summer
New York,2011-08-23,26.7698079792486,summer
New York,2011-08-24,26.85235085155899,summer
New York,2011-08-25,30.690355904849827,summer
New York,2011-08-26,24.62973713722002,summer
New York,2011-08-27,22.37179226004804,summer
New York,2011-08-28,24.58481394021553,summer
New York,2011-08-29,16.06592941732429,summer
New York,2011-08-30,23.89271494620004,summer
New York,2011-08-31,20.98558915336544,summer
New York,2011-09-01,18.735564377146694,autumn
New York,2011-09-02,15.101707432720902,autumn
New York,2011-09-03,16.228699970902337,autumn
New York,2011-09-04,8.501961031053018,autumn
New York,2011-09-05,6.212983493065841,autumn
New York,2011-09-06,11.777704571255327,autumn
New York,2011-09-07,23.358667192309003,autumn
New York,2011-09-08,14.168330001109116,autumn
New York,2011-09-09,21.720559672787367,autumn
New York,2011-09-10,19.996538739349457,autumn
New York,2011-09-11,-4.889254577783369,autumn
New York,2011-09-12,20.213225583231633,autumn
New York,2011-09-13,23.167392328412255,autumn
New York,2011-09-14,15.722412694293645,autumn
New York,2011-09-15,12.232771779543402,autumn
New York,2011-09-16,15.8423998950642,autumn
New York,2011-09-17,17.331151753849063,autumn
New York,2011-09-18,21.06274774884821,autumn
New York,2011-09-19,12.488162753227991,autumn
New York,2011-09-20,25.104454569709247,autumn
New York,2011-09-21,11.881147207483556,autumn
New York,2011-09-22,15.02313018956098,autumn
New York,2011-09-23,17.057113686107943,autumn
New York,2011-09-24,9.781984553026938,autumn
New York,2011-09-25,17.673910145719226,autumn
New York,2011-09-26,15.536644702053202,autumn
New York,2011-09-27,12.576187592947196,autumn
New York,2011-09-28,21.14791856563581,autumn
New York,2011-09-29,17.59242158900095,autumn
New York,2011-09-30,11.106030961473522,autumn
New York,2011-10-01,5.37227497579237,autumn
New York,2011-10-02,11.89090509858625,autumn
New York,2011-10-03,21.203540449980533,autumn
New York,2011-10-04,10.459080901414373,autumn
New York,2011-10-05,10.648020394863854,autumn
New York,2011-10-06,12.821957459185144,autumn
New York,2011-10-07,8.09675481147995,autumn
New York,2011-10-08,18.53795886587108,autumn
New York,2011-10-09,5.981477111282971,autumn
New York,2011-10-10,17.83223423078239,autumn
New York,2011-10-11,16.93391025657512,autumn
New York,2011-10-12,18.256303573570804,autumn
